GeneID	Tumor_0	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Tumor_51	Tumor_52	Tumor_53	Tumor_54	Tumor_55	Tumor_56	Tumor_57	Tumor_58	Tumor_59	Tumor_60	Tumor_61	Tumor_62	Tumor_63	Tumor_64	Tumor_65	Tumor_66	Tumor_67	Tumor_68	Tumor_69	Tumor_70	Tumor_71	Tumor_72	Tumor_73	Tumor_74	Tumor_75	Tumor_76	Tumor_77	Tumor_78	Tumor_79	Tumor_80	Tumor_81	Tumor_82	Tumor_83	Tumor_84	Tumor_85	Tumor_86	Tumor_87	Tumor_88	Tumor_89	Tumor_90	Tumor_91	Tumor_92	Tumor_93	Tumor_94	Tumor_95	Tumor_96	Tumor_97	Tumor_98	Tumor_99	Tumor_100	Control_0	Control_1
ENSG00000004700	9.39083	9.2793	5.9292	7.97314	12.3122	16.5928	30.4858	8.17773	21.7928	12.2308	13.6353	12.6684	7.00193	12.3415	2.78878	14.2787	19.4173	6.65214	16.1528	9.22465	11.9627	8.39089	6.83989	11.3342	15.1803	7.40817	6.83963	12.9407	5.23094	8.57693	11.2004	3.71989	11.9619	3.2477	16.6083	14.6341	11.8663	10.6278	2.62615	8.2905	18.1109	7.31929	4.8972	5.67512	26.4843	11.3425	10.8946	10.9044	8.53229	11.7324	28.093	10.2421	16.2561	9.78994	12.119	18.1097	8.20936	17.017	12.3757	15.1991	6.41098	12.0303	16.7716	5.15844	12.236	6.04483	6.38649	11.6085	13.8075	8.47535	12.4454	10.1088	16.1214	9.1217	2.15312	5.06849	11.3333	16.9085	4.91777	14.2811	12.8569	3.96012	6.46371	10.2505	7.09511	2.78562	15.3212	7.41685	18.4732	31.8465	4.01508	3.7165	18.5602	10.8894	20.7204	10.8362	3.70383	18.6786	11.6821	5.1175	20.372	43.8367	45.9277
ENSG00000004848	0.483195	0.585005	0	0	0	0.159199	0.479072	0	0	0.314346	0.0485477	0	0.0953616	0.142773	0	0	0	0	0.321135	0	0	0.303966	8.22882	0	0	1.40664	0.0431263	0	0.0746462	0.19572	0.0523278	0	0.126383	0.864671	0	0.154419	1.43644	0.433249	1.41274	0	0.765206	0.702152	2.08517	0.117442	0.772807	0	1.92879	0	0.460807	0.13841	0	0	0.105355	0.162301	0	0.296244	1.17825	0	0.690181	1.16558	0.545882	0.0831694	0.161334	0	3.78907	0	0.292121	0	0.781267	0	0	1.0734	0.141637	0.109772	0	0.348879	0.449235	0.142975	0	0.988254	0	4.11403	0.449553	0	0.892565	0.279653	0.0462564	0.330554	2.22738	0.228038	0.0982585	0	0	0	0	0.0688118	0.66648	0.331969	0.186383	0	0	0.0303245	0.0094665
ENSG00000004897	11.3031	24.4139	6.66348	11.8904	12.3551	9.75674	25.2779	10.2712	15.7792	12.4526	16.1593	15.6723	11.4146	15.8579	9.86023	16.4647	62.275	9.91397	6.97045	13.812	17.6056	8.05499	10.8892	13.3866	8.75197	10.422	7.79433	9.53412	12.5906	4.89373	12.714	10.1794	29.1324	1.96718	10.1471	34.6678	16.5622	10.7586	12.6277	6.81768	12.7584	5.5929	10.3837	14.7004	19.3745	23.4932	28.3734	17.2998	15.4424	12.1458	19.9609	12.5383	19.9984	8.07031	33.0609	17.5565	10.1736	7.03855	11.652	12.4127	7.78996	19.4496	20.7207	4.97325	11.5528	6.77315	22.3355	8.02862	10.988	7.59109	13.4417	10.8006	9.45834	7.88874	4.17193	7.02326	8.06946	22.2728	13.6843	14.2415	12.4014	46.1998	9.03526	8.54649	69.7932	10.2702	12.0375	6.47914	18.7073	27.1369	4.48903	11.2643	34.0419	36.0114	16.0886	18.9795	8.95063	47.4471	12.4373	36.6975	20.5829	57.1153	55.9253
ENSG00000005379	2.13856	2.81681	1.87658	0.0583616	1.67	0.0730026	0.0422855	0.604037	0.437314	0.247206	4.36962	0.988868	3.22883	1.02545	2.28244	0.554669	1.88348	1.94371	2.1802	1.22352	5.06617	3.6309	0	0.903195	1.66807	0.494596	4.86977	13.7704	1.29574	1.64047	2.39357	0	4.35935	4.65635	3.30665	2.21659	1.56262	1.37069	7.64977	2.57534	2.89615	3.0722	0.449005	2.58179	0.571985	1.05127	13.7846	9.62381	0.210609	1.80805	1.49065	0.600382	2.11328	3.1466	0.977902	4.21172	0.0544611	4.02816	1.26422	0.424488	2.65747	1.24695	1.49376	2.01696	7.66565	0.0641635	4.56997	6.04199	1.60638	6.79898	1.04567	2.56126	1.42284	2.02717	1.76481	5.58828	5.64187	0.0741494	6.14652	0.569248	0.822336	0.927546	1.02462	0.781023	3.98543	3.34917	3.56448	2.09228	1.52537	0.110665	0.952902	0.201603	1.48573	6.63024	3.03006	2.93211	7.70103	1.28545	3.19056	1.1555	0.518462	0.0948578	0.0638419
ENSG00000005844	4.81252	1.82597	3.99986	1.65039	2.50027	0.9798	1.23781	3.55598	2.18811	1.46796	3.68888	2.17286	1.50206	4.6188	12.2073	3.94307	1.88034	8.77574	9.32656	4.30801	7.51195	1.09129	3.22476	4.36017	26.1934	2.69006	1.94275	5.39424	14.9347	16.0757	5.51302	7.01853	29.7054	0.586339	17.5469	3.94374	7.96847	4.71977	11.8577	21.132	9.695	1.27066	27.0118	2.06524	2.37192	2.73714	8.83825	3.95683	2.83408	3.2013	3.22497	4.25236	8.35386	4.84952	0.689074	1.63559	2.11916	6.34869	5.4855	0.399903	3.50018	3.73162	4.96597	7.39913	2.52634	2.68425	6.05829	2.46349	21.9168	8.11928	3.0681	10.5645	6.17278	0.70838	24.6424	19.6884	3.56873	0.5741	7.04802	2.9457	15.2896	4.45038	0.795682	2.53404	10.5447	6.16398	2.64949	6.7439	3.27329	1.98025	3.17355	5.0535	3.0732	3.15843	2.26796	1.81352	2.43199	1.95521	1.49358	1.7469	3.46121	0.0183757	0.0168643
ENSG00000006125	12.7564	51.0113	30.2506	43.7131	30.3564	17.9221	25.4948	57.1814	49.0854	18.3883	38.9073	35.6315	11.2136	27.7787	25.0629	36.6563	10.242	21.836	23.0979	24.155	13.4288	22.2339	89.9797	29.1275	17.1095	69.3651	13.9026	27.0853	21.4465	35.4443	18.2347	42.6699	28.2676	9.83851	27.1587	29.0178	37.5158	27.1668	45.1515	30.2968	42.0787	9.2974	31.1082	36.5654	65.3323	26.9873	17.0843	21.1601	43.5889	26.8213	47.8189	29.431	27.3248	23.3553	29.4903	36.1262	35.8269	19.8613	54.3755	11.0152	34.8266	52.0527	23.4043	24.0128	15.7203	26.5447	73.3738	24.3696	28.9852	13.921	15.5066	15.8	8.85236	16.1168	29.5016	32.3889	26.5152	20.2008	14.8616	15.0522	24.7196	38.1134	27.1748	25.3261	13.3706	26.0228	39.5386	38.1848	30.837	33.5519	23.5927	22.1107	19.3047	31.2389	18.8392	24.3878	15.6626	44.0028	28.512	10.6592	62.7564	135.83	165.138
ENSG00000006634	9.80572	3.11808	1.07589	1.29204	3.42951	6.92932	7.93174	5.77345	4.14867	4.36151	4.27131	5.44921	1.09711	11.298	1.22841	8.82385	8.92991	2.81928	1.88453	3.59756	3.06271	7.60169	2.60765	3.26754	2.83149	2.4611	2.18648	4.11417	2.94092	1.81617	5.12219	4.3303	2.37839	1.21189	3.92844	8.22865	1.71647	3.73442	0.814135	1.0343	6.12732	4.35763	2.16951	4.50954	4.73105	4.42499	1.83402	4.58556	9.0322	4.32103	3.24327	4.59913	7.20522	2.34532	6.68383	6.03339	6.37307	3.92234	6.86125	9.02556	2.1055	3.98302	6.74247	1.36876	4.66885	1.47685	3.41305	2.83842	2.58189	2.89505	3.99497	5.56819	5.71044	3.04198	5.34421	2.22003	4.0071	10.2201	2.8083	16.4881	2.24784	1.07293	4.77566	4.67523	4.40434	1.17203	2.23732	2.53557	10.856	9.99466	3.08571	0	3.31837	1.84169	6.27	6.07415	4.4868	10.5784	1.17475	2.66641	5.07772	20.2672	20.6738
ENSG00000006740	2.97796	3.01661	3.20295	4.94041	4.3735	1.14897	1.94965	4.10888	0.404332	1.81811	4.24321	4.41457	3.70472	3.87771	1.46492	2.64353	2.42357	6.15348	2.63897	2.17328	2.23555	3.36609	1.2065	2.81295	4.08471	1.54169	1.73137	7.11326	3.57498	1.53916	1.18981	1.77112	1.01126	1.4961	5.5514	4.17914	4.32612	3.35498	2.28128	5.17592	3.16745	5.82077	3.73168	2.61344	1.721	2.39074	1.06887	2.70773	1.57519	5.21356	3.05633	3.51695	3.40221	1.07148	5.56335	1.92941	8.26949	4.54956	4.58031	2.34865	3.53855	2.77702	2.85154	6.95648	1.62534	4.98496	0.810348	1.83086	7.00183	5.92618	7.81054	2.81203	3.57056	2.42735	16.1285	3.28017	7.233	4.06171	7.25994	2.2376	4.37829	7.96369	3.18016	4.32993	9.90896	2.08606	1.79254	3.63567	1.55652	0.791775	4.9488	7.19693	6.34654	1.06998	3.66904	7.12096	1.86643	2.33203	6.03117	3.57737	4.20112	0.159134	0.0708721
ENSG00000007038	0	0.893002	0.503479	0	0	0	0	0	0	0	2.96163	0.287381	18.658	0	0	0	0	3.07706	22.1922	0.960986	0.866156	13.8168	0	1.6603	0	0	0.316091	6.2309	0	0	0.0979124	0	2.75143	1.0933	0	0	0.288117	0	1.04118	5.08872	0	0	0	0	0.811185	0	0	25.5236	9.8151	11.3486	0.627395	0	0	0	27.283	0.0654649	8.99277	0	0	1.54596	0.926287	0	0	9.88382	0	0	0	0	0	0	0	3.2462	0.845514	1.65774	0	0	0	10.0415	0	57.2789	0	55.3543	0	0	4.87429	0	0	0	0	8.86074	0	0	6.57615	0	0	0	0.745	0	0	1.18915	0	0.200348	0.0590417
ENSG00000007174	2.58626	3.60408	17.3234	6.21207	0.690233	0.81097	0.673296	2.50251	4.02043	1.45774	12.8461	2.89429	0.779811	2.07347	2.18893	0.304126	1.18497	1.01604	0.143956	0.593228	6.93047	2.63659	3.58642	1.50659	2.18068	1.02598	3.88407	0	2.27707	0.15959	5.25319	0.334133	0.172492	15.2647	3.46458	8.39101	3.69243	13.9381	1.17872	0.434012	1.4983	0.367879	2.23534	1.664	1.19565	2.44432	3.15425	2.58705	2.05435	1.78356	4.76687	0.274032	0.393454	0.247123	7.25239	3.82247	0.933393	1.78443	0.342855	5.27502	1.11445	0.274318	2.11697	3.27411	4.44135	0	0.730829	1.40796	0.328863	2.12579	0.992165	5.61957	9.38766	0.607057	2.09484	0.802541	2.08001	0.587876	2.47209	3.534	4.35552	15.0858	0	4.49635	10.6514	0.515028	0.709326	3.87989	2.70664	3.4745	0.792888	0.753497	1.36811	3.37004	0.590692	5.37217	2.61917	2.1683	2.2725	9.24004	1.51431	0.0846022	0.0170216
ENSG00000007312	0	0.690735	2.11614	0.889303	0.254175	0.298221	0.36288	4.37025	1.00528	0.794121	0.237405	0	1.9299	0.75599	14.6231	0.267007	3.31178	1.45556	5.67765	5.9152	1.13506	0.413996	3.13932	2.87331	2.83253	1.80894	2.19266	3.3923	2.23388	0.450434	6.01583	6.01856	3.73089	2.62679	18.3544	0.308041	0.694519	0.180072	5.34484	6.7658	0	0	0	0.221683	0.347434	1.19637	5.4801	10.4352	2.9462	1.40162	1.38053	1.1216	0.354337	0.939088	19.2163	0.50319	1.24726	5.04657	3.40841	0	1.05968	1.50982	7.27501	4.35276	32.8043	1.27146	3.77636	0.526027	1.33506	0.305798	4.69103	1.41239	1.3665	0.701034	15.3803	2.54766	0.143883	0	0.631741	0.958571	3.3869	7.39604	1.05793	10.1976	3.09898	1.8253	0.262958	1.41144	1.20881	0.832225	3.18679	5.86622	1.66015	6.70529	1.17007	1.32224	2.70219	1.34514	0.625882	2.27334	3.36907	16.1461	27.1686
ENSG00000007402	0.0832586	0.993212	1.18351	0.284319	0.110907	0.142875	0.159689	1.8731	0.154349	0.255166	0.496188	0.0913015	1.28491	0.625217	11.6184	0	1.78352	0.949349	0.864506	0.131929	0.219856	3.42336	0	0.533883	0.424553	0	0.221781	0.202318	0.823472	0.370506	0.0589855	1.95856	0.0828808	14.6824	0.247132	0.488447	0.111129	0.0970704	0.172541	2.62791	0.103644	0.164444	0	0.0728753	0.0650563	0.230604	0.949822	0.254774	0.631307	0.195407	0	1.37945	0.116499	1.36538	0.368523	0.272203	0.442243	0	0.608459	0.382777	0.555485	0.605635	0.343322	0.586775	14.1461	0.785522	0.250359	0.584371	0.215364	4.43648	0.348438	0.201203	0.906182	0.164617	0	0.319819	0.440972	0	0	0	0.261602	0	0.633838	0.826095	0.554294	1.33733	0.130743	0.160002	0.257775	0.675233	1.37769	2.28563	3.23817	0.398411	0.0949736	0.131881	1.48092	0.224195	0.306097	0.329731	0.15004	0.0214323	0.0691307
ENSG00000007516	1.50909	1.24177	1.04595	0.79988	0.433082	0.912758	1.29321	0.0516149	0.651594	1.25039	1.02237	1.02565	1.2552	2.05251	1.60689	0.908862	0.412396	1.6023	2.78412	3.01239	1.85019	1.59417	1.5364	0.571127	2.01892	0	1.44233	0.913075	2.08444	1.5984	0.95348	1.27876	1.34544	4.49146	0.64949	1.4876	0.740346	0.535498	3.86137	1.48798	0.844866	1.01658	2.41756	0.95046	0.559419	0.296802	2.60948	2.41064	1.37861	1.04577	1.4487	1.92734	0.265837	1.41352	3.81074	0.771439	0.747172	0.785748	3.46733	0.333309	0.657755	1.08713	2.69933	0	2.06904	1.2631	1.67751	0.918111	0.651617	0.117274	2.48551	2.68714	1.81005	3.41792	11.3925	0.810521	1.57826	0.499123	2.47642	5.68296	1.89523	1.11902	0.828747	0.129478	1.65934	2.48225	0.764279	0.394829	0	0.724125	1.15607	0	0.0420775	2.09803	1.44079	1.71349	3.18758	0.542701	3.7431	0.998642	0.937724	0.234666	0.0724429
ENSG00000007952	0	0.285259	0	0	0	0.537453	0.257919	0	2.49058	0.734233	1.83823	0	0	0	0.247982	0.783122	0.56258	0	0	0.153365	0.407536	1.05	0	0	0.136649	0	1.10759	1.40346	0.496422	0	0.342526	2.85574	2.39982	0	0	0	1.8376	1.23485	0	3.60343	0.736804	0.8744	0	0	0.0761781	1.4404	1.66971	0.391259	0	0.59926	0.328802	1.05561	0.337889	0.570627	0	0.28084	2.94923	0	3.50294	0.885089	1.01729	0	2.25627	0.532337	1.11213	3.45408	1.54306	1.51119	0.694009	1.02007	2.42287	0	3.53053	0.775763	0	0	0.810948	0.613695	0.119906	0	0.129324	0.567905	0	1.45677	0	0	1.55021	0	0.176307	0.0899671	0	0	0.611256	0	1.06575	0	0.224835	0.127422	0.562536	0	0.550983	0.00714177	0.0577741
ENSG00000008118	0.301289	0.0914095	0.587818	0.195358	0.07123	0	1.14304	0.29862	4.29142	0.499985	0.324089	0.723771	0.454163	0.474637	0.456477	6.09777	0.461743	0.316697	0.527093	0	0.3837	1.21445	0.426345	0.0545819	0.26595	0	0.492925	0.821069	0.320614	0.159578	0.646486	1.24997	0.843804	9.17196	0.142337	0.172448	0.352975	0.419165	0.157169	3.83162	0	0.900904	1.43015	1.47487	0	0.416697	0.289701	0	4.58733	0.373418	0.418858	0	0.744168	0	1.18257	0.0424803	0	0.146269	58.3598	0.314954	0.0937371	0.846937	0.167346	1.68348	0	0.263724	1.65433	0.458344	7.30803	0.259041	0.300406	0.168594	0.186091	0	0.790804	12.4376	0	0.342326	0.0888384	0.956827	0.347168	17.8403	0.731038	0	0	0.155463	0.153407	1.27707	0	0.435716	0	0	0.321169	0.96538	0.661749	0.10441	0.338964	0.180899	0.26943	2.10645	0.0859613	0.0333626	0.0361958
