ENSG00000186847	-15.9129427210812	0.998975973721606
ENSG00000186081	-14.3829486305193	0.998556716585887
ENSG00000186832	-15.8327954907527	0.998314314230131
ENSG00000167768	-15.9456436070973	0.99823639918721
ENSG00000019582	-11.0020091490435	0.998007601045298
ENSG00000168542	-12.2378670399597	0.996328099008995
ENSG00000205420	-9.41435630861609	0.995886580432441
ENSG00000163220	-15.2164477988054	0.995096299282811
ENSG00000204287	-12.1029410401214	0.994250364531094
ENSG00000185686	-13.4007209426511	0.994113085645947
ENSG00000170465	-14.8486491856378	0.993249836440247
ENSG00000185479	-8.86641737862858	0.993137292489361
ENSG00000175793	-12.5422436895446	0.992768741968876
ENSG00000143546	-14.7575225384561	0.992693300419381
ENSG00000115461	-8.78719064884976	0.991555493443387
ENSG00000108821	-7.1000114716856	0.989073342790323
ENSG00000196136	-12.1316172503799	0.989017689188237
ENSG00000189001	-10.9220491189096	0.988722106723821
ENSG00000133110	-14.2250565435353	0.988683767575717
ENSG00000143556	-14.1830230211222	0.988301612841389
ENSG00000128422	-12.6178929017662	0.987419812434994
ENSG00000186395	-6.8980945917402	0.987199671520073
ENSG00000196126	-11.8579005332923	0.986263454258304
ENSG00000111341	-13.9772714190862	0.986092783211905
ENSG00000165949	-9.52869079285196	0.985949320593193
ENSG00000182492	-9.20498535759323	0.985685893543316
ENSG00000129538	-13.8423126002276	0.984486249231671
ENSG00000178372	-13.8294644680245	0.984314341438559
ENSG00000247627	-9.74046093859559	0.983582187384441
ENSG00000169469	-13.7734426436268	0.983563636183746
ENSG00000185864	-6.86570208209753	0.983428830792025
ENSG00000184224	-7.02085993210608	0.981765406462991
ENSG00000178363	-13.6149959168172	0.98123978910995
ENSG00000165474	-7.39947360937024	0.979970886982375
ENSG00000124102	-8.84404454314843	0.979453926856326
ENSG00000162892	6.54389371605571	0.978668592693548
ENSG00000137699	-13.4218598629492	0.977927781412439
ENSG00000105141	-13.400186284408	0.977535732704406
ENSG00000232164	-6.97297515388582	0.976951988255853
ENSG00000211445	-7.28126951517321	0.976772659982463
ENSG00000107317	-8.95789988469688	0.976631670857177
ENSG00000204539	-11.3774218201479	0.976066477609319
ENSG00000204540	-10.9386865424448	0.975992272806537
ENSG00000240583	-11.3572819089077	0.975658351194017
ENSG00000197632	6.13806858280252	0.973202172221927
ENSG00000145824	-12.6542176884805	0.972515777796192
ENSG00000214645	-6.94186873991823	0.971455885863119
ENSG00000081277	-6.36361134972443	0.970978501631887
ENSG00000161249	-5.83793995038077	0.970528325828342
ENSG00000188508	-13.0669889793842	0.970472672226255
ENSG00000158887	-7.17450768369163	0.970300764433143
ENSG00000254258	-7.77392135225219	0.968173560086721
ENSG00000182326	-7.36322891427819	0.968110486004356
ENSG00000163207	-12.9573622383504	0.967719674043036
ENSG00000173369	-12.9406428830202	0.96730165365403
ENSG00000173372	-12.243101843758	0.966260312921653
ENSG00000198502	-12.873045252964	0.965489819719432
ENSG00000266340	-6.27738221533384	0.964901128284026
ENSG00000159189	-12.827139484926	0.964192472417456
ENSG00000130635	-6.71185238121729	0.963121449763967
ENSG00000165272	-7.43643851876567	0.962054137350617
ENSG00000162511	-8.2101394199785	0.960844599065267
ENSG00000196154	-5.38062452921455	0.959923222764055
ENSG00000115457	-7.70218677938812	0.95961156259237
ENSG00000169474	-12.6055647665794	0.957501672699929
ENSG00000011465	-9.52787823278408	0.956962451133045
ENSG00000130303	-5.7491932560865	0.956952557159341
ENSG00000138061	5.2692589131475	0.956381180177918
ENSG00000159167	4.81761375848298	0.956214219371659
ENSG00000065618	-11.5718098309219	0.956112806141189
ENSG00000256462	-12.560512481915	0.95595821280206
ENSG00000130300	-12.5604129619577	0.955954502561921
ENSG00000258472	-7.23416590677761	0.95565273636394
