GeneID	Tumor_0	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Tumor_51	Tumor_52	Tumor_53	Tumor_54	Tumor_55	Tumor_56	Tumor_57	Tumor_58	Tumor_59	Tumor_60	Tumor_61	Tumor_62	Tumor_63	Tumor_64	Tumor_65	Tumor_66	Tumor_67	Tumor_68	Tumor_69	Tumor_70	Tumor_71	Tumor_72	Tumor_73	Tumor_74	Tumor_75	Tumor_76	Tumor_77	Tumor_78	Tumor_79	Tumor_80	Tumor_81	Tumor_82	Tumor_83	Tumor_84	Tumor_85	Tumor_86	Tumor_87	Tumor_88	Tumor_89	Tumor_90	Tumor_91	Tumor_92	Tumor_93	Tumor_94	Tumor_95	Tumor_96	Tumor_97	Tumor_98	Tumor_99	Tumor_100	Control_0	Control_1
ENSG00000000460	5.70649	2.94762	2.93052	1.44293	3.92347	2.32012	6.71542	3.16503	4.9898	2.18037	1.58149	4.59412	0.840217	5.60425	4.29684	2.64451	4.08609	2.32075	5.98578	4.89292	3.49445	4.86252	6.78166	2.99618	4.45743	4.73321	2.2357	3.05107	1.32283	3.33189	2.15903	6.04437	2.09277	5.08071	6.20997	3.58554	3.65743	1.93333	1.27647	4.68042	2.9164	3.47723	4.56727	1.86065	3.32137	5.37699	3.038	3.66381	2.14937	3.58956	3.76098	7.16194	6.71321	5.38281	6.33486	2.35819	9.8336	3.44306	3.66595	5.09848	2.95838	3.63226	6.74268	1.85534	2.5035	2.7483	3.45476	3.74342	3.38581	2.67599	4.73743	1.57814	4.15636	2.82794	5.54372	5.70649	2.14252	4.08007	3.8353	3.74657	1.30688	5.21233	4.13902	4.22343	1.83086	1.41839	4.82357	1.05922	3.91168	7.10292	2.87516	4.9521	5.0193	2.1003	6.05065	3.97372	3.32431	3.6263	3.24997	1.83804	4.74511	10.0723	16.036
ENSG00000002933	5.76505	10.9624	31.5342	17.2168	3.5243	1.8424	3.36954	8.07887	25.9768	11.8636	5.84969	4.1721	20.376	4.21142	24.6295	8.98047	7.45738	13.094	22.3552	25.6771	13.1104	4.10241	28.8444	7.37476	18.5224	35.6733	9.79735	18.1949	44.9619	5.49498	13.6078	21.05	21.2433	21.2281	20.6241	3.39673	20.5471	10.7025	60.6235	14.3612	1.1642	0.613893	9.84462	3.01572	3.56369	9.05953	11.4379	30.0596	11.1445	10.1202	7.0066	6.4556	5.44453	2.30564	10.4974	7.83974	9.05156	22.6174	9.32822	43.3859	7.04248	21.8837	9.79577	38.9728	6.90873	0.9911	32.7787	4.61691	6.93097	8.43033	0.967376	3.59185	37.6783	7.60152	66.6414	24.5635	3.66491	1.25108	7.09278	8.3663	79.5268	20.7279	4.31024	44.2478	39.4753	23.142	4.7616	16.3138	6.08695	5.70339	37.0898	15.6129	2.03031	15.7227	12.17	12.5892	15.3301	3.42908	11.9014	7.30444	13.2654	0	0
ENSG00000003147	122.896	57.8394	24.9205	17.698	56.556	42.1534	13.0497	46.7689	20.7363	5.44819	81.7884	7.91202	24.1057	51.8069	16.9197	79.4484	128.746	66.2354	6.8766	4.80582	66.0489	12.4209	18.539	52.3483	287.946	107.558	29.4714	33.3699	35.6363	55.5959	9.32961	3.39263	41.1529	56.5069	38.3742	37.1163	49.6931	65.7449	56.6741	31.1632	17.7584	114.566	49.489	82.9524	1.4196	22.2144	124.786	23.9599	116.399	43.1136	90.8908	12.3992	25.2099	80.7756	15.8579	14.1718	127.645	60.0181	29.3064	25.2021	58.2651	38.681	54.6126	53.8272	60.0531	8.7578	146.619	95.9741	20.8016	223.119	41.5042	76.7339	44.8255	52.3847	11.9839	34.9968	100.022	46.8819	5.81037	12.7345	5.65004	10.9486	113.301	58.0636	35.7195	66.3923	66.0165	48.2531	51.4684	15.9709	42.0371	169.944	30.155	145.952	42.9069	105.841	10.3299	84.2014	10.2081	6.13696	34.1819	4.70772	5.29244
ENSG00000003393	3.56809	6.78892	6.16526	5.72608	4.7831	8.19441	10.4797	9.13765	5.4475	7.68263	6.78245	5.07686	3.01043	9.79846	4.81623	5.46192	4.93298	7.80727	6.12106	3.90307	3.77395	7.11283	7.86986	7.05096	4.62949	7.04968	4.11943	2.61865	3.92047	9.08398	4.04434	8.8185	5.0255	6.52664	4.24049	7.81545	2.72527	6.11177	24.2974	3.46836	6.56132	1.98219	6.32886	6.5173	12.2929	4.58981	7.27506	3.87011	7.33641	4.59868	7.55812	3.51728	3.81331	4.31623	4.09293	8.99435	10.7264	4.93947	4.90349	4.38138	9.1688	10.0676	7.39932	4.02426	5.9572	6.15683	9.45326	5.06892	3.31942	3.30911	5.28779	6.3007	5.55188	2.17957	5.00548	12.6679	4.56036	6.00374	3.29918	2.21292	5.33912	5.84804	5.13869	2.58771	2.0881	2.22276	3.37376	2.13541	8.94349	7.53502	3.8354	2.72495	6.40566	3.97457	6.92736	6.04359	6.07696	6.93153	8.44828	3.80702	5.57084	14.0127	14.1404
ENSG00000004700	9.39083	9.2793	5.9292	7.97314	12.3122	16.5928	30.4858	8.17773	21.7928	12.2308	13.6353	12.6684	7.00193	12.3415	2.78878	14.2787	19.4173	6.65214	16.1528	9.22465	11.9627	8.39089	6.83989	11.3342	15.1803	7.40817	6.83963	12.9407	5.23094	8.57693	11.2004	3.71989	11.9619	3.2477	16.6083	14.6341	11.8663	10.6278	2.62615	8.2905	18.1109	7.31929	4.8972	5.67512	26.4843	11.3425	10.8946	10.9044	8.53229	11.7324	28.093	10.2421	16.2561	9.78994	12.119	18.1097	8.20936	17.017	12.3757	15.1991	6.41098	12.0303	16.7716	5.15844	12.236	6.04483	6.38649	11.6085	13.8075	8.47535	12.4454	10.1088	16.1214	9.1217	2.15312	5.06849	11.3333	16.9085	4.91777	14.2811	12.8569	3.96012	6.46371	10.2505	7.09511	2.78562	15.3212	7.41685	18.4732	31.8465	4.01508	3.7165	18.5602	10.8894	20.7204	10.8362	3.70383	18.6786	11.6821	5.1175	20.372	43.8367	45.9277
ENSG00000004779	48.9488	64.4963	37.6577	37.0252	30.7684	57.7446	103.744	45.9934	109.858	72.1163	36.0358	49.6792	18.3413	36.0515	47.635	36.924	50.4581	35.6726	35.1365	30.8528	18.0639	30.592	62.5166	40.0387	19.5264	63.5422	29.7018	62.6352	37.9159	45.5162	37.5975	39.2861	52.8406	75.4598	28.371	28.9765	34.5701	54.6123	58.1155	48.6478	44.3508	46.9896	15.9211	32.3119	40.1596	67.4544	41.4879	22.7569	96.2895	39.3482	39.1666	32.5163	35.7168	38.3096	48.6202	53.836	50.6684	50.3011	71.9902	60.4215	50.1995	75.8562	46.9358	27.3295	44.9832	38.6531	57.754	25.7504	53.5643	17.9792	41.7175	47.1254	56.0281	52.1142	46.2644	35.2095	39.3688	30.6182	17.3275	47.3212	17.7891	48.6242	29.9021	42.9911	36.3903	41.9647	31.0083	76.1531	34.9887	88.9005	26.9301	11.9919	37.2722	44.3038	24.0307	29.6746	46.3782	42.5404	35.5712	25.8146	78.2615	149.063	133.726
ENSG00000004897	11.3031	24.4139	6.66348	11.8904	12.3551	9.75674	25.2779	10.2712	15.7792	12.4526	16.1593	15.6723	11.4146	15.8579	9.86023	16.4647	62.275	9.91397	6.97045	13.812	17.6056	8.05499	10.8892	13.3866	8.75197	10.422	7.79433	9.53412	12.5906	4.89373	12.714	10.1794	29.1324	1.96718	10.1471	34.6678	16.5622	10.7586	12.6277	6.81768	12.7584	5.5929	10.3837	14.7004	19.3745	23.4932	28.3734	17.2998	15.4424	12.1458	19.9609	12.5383	19.9984	8.07031	33.0609	17.5565	10.1736	7.03855	11.652	12.4127	7.78996	19.4496	20.7207	4.97325	11.5528	6.77315	22.3355	8.02862	10.988	7.59109	13.4417	10.8006	9.45834	7.88874	4.17193	7.02326	8.06946	22.2728	13.6843	14.2415	12.4014	46.1998	9.03526	8.54649	69.7932	10.2702	12.0375	6.47914	18.7073	27.1369	4.48903	11.2643	34.0419	36.0114	16.0886	18.9795	8.95063	47.4471	12.4373	36.6975	20.5829	57.1153	55.9253
ENSG00000004961	4.47002	14.1406	16.0416	6.34039	7.06076	10.2718	26.1373	9.46816	12.59	9.10158	4.96844	15.6094	9.26621	8.76461	8.03488	24.2083	8.8097	7.94741	13.3487	7.98672	5.64825	28.2133	10.8803	7.41217	10.2489	21.1298	8.06886	10.1516	7.27763	12.39	9.63118	7.81346	7.44599	27.448	7.11081	5.88111	14.7628	10.0409	13.4941	16.2364	14.3005	4.56864	9.81353	9.30794	22.6172	12.5512	4.43399	4.12605	25.248	6.88708	12.3444	10.0021	11.4088	8.78015	17.3582	12.8978	11.8808	7.96053	14.7359	15.7014	11.9723	31.2679	7.28461	5.87152	4.43856	4.27492	22.7562	12.219	18.4142	7.23568	11.0643	7.94863	11.8717	5.33707	7.44785	12.0672	8.11715	15.5617	2.20634	14.5766	6.22098	13.3834	8.09792	12.6236	5.35706	6.94899	16.2996	8.48302	8.02814	15.7276	13.0037	5.0119	13.7966	12.5958	12.1712	7.04154	5.06838	14.6509	14.1146	2.01276	10.8637	31.4303	29.7703
ENSG00000005022	205.231	345.845	322.093	147.363	214.727	153.3	437.505	391.749	265.031	129.43	107.03	188.334	176.559	207.786	418.874	429.558	251.167	201.398	222.043	152.405	101.677	114.055	483.136	326.769	67.5002	336.529	127.372	124.193	206.938	233.924	226.655	296.558	339.498	403.474	127.268	192.393	121.226	210.317	289.125	153.025	201.074	39.6355	139.002	343.377	277.15	125.355	109.527	81.4493	438.273	197.879	156.373	126.604	118.493	173.777	284.508	226.531	237.965	133.464	219.542	168.573	295.456	229.759	117.402	336.281	105.074	86.6199	364.633	143.809	279.879	87.96	192.624	191.411	236.094	128.224	254.216	105.663	118.85	137.992	169.406	229.724	51.437	3.20531	153.34	177.34	89.2378	194.773	200.732	164.265	183.61	433.642	225.763	206.255	160.028	571.74	249.17	435.655	290.837	244.106	96.7303	51.6762	120.735	617.585	833.436
ENSG00000005238	3.03563	6.6617	7.57896	17.0395	12.2295	7.10638	9.98636	18.3151	17.2068	6.20677	6.22225	4.91755	6.17119	9.08929	6.88074	3.57961	6.94847	8.92837	6.04871	16.9447	2.81143	11.4384	29.3882	9.58353	8.77271	28.1056	8.19788	12.6139	6.87624	16.308	8.97	23.9677	14.5698	15.3207	9.26921	10.2934	18.2559	9.7825	14.9808	9.75906	11.648	7.82729	23.0519	5.25572	14.9691	10.0126	7.81475	6.53718	24.4177	12.7374	16.1657	6.92599	14.7052	4.30636	5.89625	15.5629	16.5042	4.78498	20.8688	5.22022	6.21659	24.4044	13.7051	7.01209	5.23585	11.1934	15.5981	5.20482	5.94031	3.65714	7.36706	11.1896	12.014	7.25156	18.8808	6.31596	13.4328	13.4788	5.08587	13.4643	5.16683	18.9276	5.7418	15.8611	12.2824	9.97383	9.03949	11.0324	8.74453	14.9438	6.59952	4.4993	10.1926	12.4883	7.22994	9.11722	16.8294	9.82494	31.3798	31.8394	13.3642	40.8431	33.2734
ENSG00000005302	7.21993	6.93141	4.59106	4.96796	7.13174	3.1841	8.91961	4.80397	7.98549	7.25597	7.20852	5.2733	8.94397	6.06974	4.9671	7.50338	8.1263	5.74952	14.0732	4.90449	7.02172	12.8003	3.75059	4.67266	5.98047	6.07016	6.57384	9.39874	4.00215	7.77821	7.74319	4.90722	10.8323	1.61326	9.4844	3.99808	6.67279	6.91159	5.80172	5.48976	14.1099	1.75905	10.7149	4.93818	11.2101	5.26664	6.96621	4.17833	4.39276	8.64496	9.18482	10.6733	7.31001	5.35555	4.54686	17.4391	5.18089	7.80088	9.41754	8.21997	5.84378	8.24486	4.83757	6.04425	2.73694	3.49079	4.70177	6.75716	5.87979	7.0756	6.14722	5.42624	6.92682	3.27329	17.8055	3.10203	6.71543	6.43392	5.30089	3.39306	7.77341	12.3374	7.29811	8.20326	6.23785	4.77654	11.3495	9.81258	6.8546	9.27208	3.83319	2.72171	8.13628	4.99244	8.19506	6.65006	3.47218	10.8754	10.2539	3.10285	8.1059	16.8992	16.1067
ENSG00000005339	6.65988	11.2888	10.469	12.6247	8.27789	5.73693	8.89176	10.2519	4.07594	9.37799	6.68084	6.23913	5.58925	9.08146	15.0002	13.4026	14.2031	5.99512	5.05504	10.307	4.93619	9.40163	16.2174	9.75135	5.99179	6.79457	4.80999	11.8214	6.69771	11.6959	6.57783	8.57383	9.56008	7.57694	11.3334	9.55857	3.73666	8.8382	7.86968	9.3228	8.18466	3.97974	11.6001	10.2892	10.9207	6.1185	4.52346	7.46403	17.2484	4.19045	6.32502	8.04282	12.1388	7.56428	10.3571	7.83254	11.5921	4.40928	7.08813	11.3617	6.64873	8.44488	7.92012	5.46854	5.70977	4.49928	13.6226	6.64744	4.15008	9.64706	4.46655	12.9325	4.20254	4.76926	31.0154	15.1225	6.35034	7.87703	6.61637	7.2169	4.38247	4.49275	17.3876	6.68311	4.57497	15.1858	12.0937	5.62297	8.17889	12.8569	14.4727	14.7585	7.52556	10.0709	18.0009	10.421	13.493	9.6172	24.4273	3.66289	3.7108	17.9966	21.3213
ENSG00000005700	4.15059	8.31985	7.26166	8.12576	11.9004	9.17808	16.3219	3.0434	14.2735	15.1957	6.92822	9.2562	13.4815	7.38157	5.95152	14.0806	15.9384	3.25241	5.65041	5.94442	9.74501	9.82646	2.27317	6.14363	15.7066	2.3202	5.29981	9.46851	4.26529	2.09522	6.32396	2.57719	9.65342	2.38283	12.579	14.9153	7.1438	6.60655	2.54814	8.11552	19.554	2.96971	7.1122	4.35711	11.1392	10.3615	6.97128	10.0022	10.0921	7.31775	16.5004	8.44029	12.6092	14.9822	10.3218	7.22312	4.3021	7.43242	16.9475	5.69067	4.71239	9.16217	8.03497	5.93348	5.56494	3.01599	4.53384	10.5319	11.1202	11.5587	11.4621	5.47121	11.0925	6.99881	3.03257	5.21485	7.39183	16.7658	8.23429	12.7995	15.2053	7.47721	3.60689	5.63882	6.99218	3.03609	11.9502	11.8847	15.3549	8.05194	2.52382	6.97846	8.53989	9.10359	6.10723	3.8288	3.49709	14.9222	6.34548	2.92159	10.2327	21.6119	23.3319
ENSG00000005889	3.62613	5.79854	2.04983	3.80217	5.10058	3.34032	6.60479	4.22498	3.53045	4.4212	5.78029	3.01857	5.02025	6.90644	2.46053	6.23819	8.39567	4.31851	5.30237	4.62543	4.5785	3.96076	2.63964	6.84912	5.50732	4.89984	2.53957	4.06946	2.45765	2.43503	3.1334	3.05816	4.60727	0.964179	5.61187	3.02984	3.55512	3.57749	6.18275	1.53455	6.69244	1.88326	3.59272	5.41911	7.20009	3.3009	7.74128	4.41698	2.44267	4.05695	8.359	7.89595	7.98805	4.24093	4.2241	6.56828	3.3935	5.51738	9.23675	5.78719	2.28653	5.44796	4.38842	3.90746	6.26095	6.35174	2.0579	4.07485	3.45992	4.13254	1.80584	3.5539	9.3533	3.41072	5.61052	2.02062	3.43706	6.45485	7.15662	4.32117	3.78511	2.72537	5.16518	4.22381	2.48878	2.42229	7.11961	2.64478	3.16582	3.65087	1.81917	1.22772	4.38172	4.87676	9.42895	3.88636	2.92824	5.0564	7.17672	2.15166	6.88179	11.0519	11.5603
ENSG00000006007	15.913	25.7801	28.1407	23.6365	26.6266	30.7268	37.815	31.483	51.3539	44.4556	21.3533	25.4577	15.97	16.2405	11.6633	11.7503	18.5743	21.5384	11.9132	32.4468	18.9628	11.9981	23.4969	26.0197	17.2182	48.1436	17.4518	28.321	27.8381	19.0836	22.7659	23.3563	26.3642	17.4281	19.0785	14.6618	14.4562	23.6674	24.0273	17.1521	27.4891	17.3053	16.8781	31.4685	42.9321	17.7415	13.7905	12.9957	40.4314	24.8942	31.5633	13.9844	21.4073	19.6326	33.1207	28.7101	51.1881	23.5473	36.8259	21.1937	17.2132	18.0668	14.7119	21.4833	14.1373	13.2234	34.5045	12.7759	19.0521	9.94239	17.0194	11.5318	27.4149	18.3632	18.7849	18.6052	21.7724	19.8901	17.9387	18.0114	14.8947	9.53855	25.1922	14.1226	19.9146	27.1157	29.4543	28.1464	27.2165	37.6144	16.1245	20.6196	16.959	40.1844	10.9278	29.9509	24.004	18.1811	21.2218	6.72986	17.63	73.9413	92.2808
ENSG00000006128	0	0	0	0	0	0	0.144319	0	0	0	0	0.561682	0	0	0	0	0	0.653687	0	0	0.649511	0	0	0	0	0	0	0	0	0	0.112536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353262	0	0	0.216212	0.354112	0	0	0	0	0	0.623062	0	0	0.324205	0	0	0	0	0	0	0.511673	0	0.576739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26761	0.189758
ENSG00000006634	9.80572	3.11808	1.07589	1.29204	3.42951	6.92932	7.93174	5.77345	4.14867	4.36151	4.27131	5.44921	1.09711	11.298	1.22841	8.82385	8.92991	2.81928	1.88453	3.59756	3.06271	7.60169	2.60765	3.26754	2.83149	2.4611	2.18648	4.11417	2.94092	1.81617	5.12219	4.3303	2.37839	1.21189	3.92844	8.22865	1.71647	3.73442	0.814135	1.0343	6.12732	4.35763	2.16951	4.50954	4.73105	4.42499	1.83402	4.58556	9.0322	4.32103	3.24327	4.59913	7.20522	2.34532	6.68383	6.03339	6.37307	3.92234	6.86125	9.02556	2.1055	3.98302	6.74247	1.36876	4.66885	1.47685	3.41305	2.83842	2.58189	2.89505	3.99497	5.56819	5.71044	3.04198	5.34421	2.22003	4.0071	10.2201	2.8083	16.4881	2.24784	1.07293	4.77566	4.67523	4.40434	1.17203	2.23732	2.53557	10.856	9.99466	3.08571	0	3.31837	1.84169	6.27	6.07415	4.4868	10.5784	1.17475	2.66641	5.07772	20.2672	20.6738
ENSG00000007202	9.88192	73.3153	26.4496	62.8828	34.6011	30.2834	27.6587	61.2876	22.4448	27.4818	37.3477	27.9835	27.7111	36.1993	20.2195	32.252	41.0051	46.4009	19.1872	32.2196	26.4936	38.7352	117.622	43.5393	11.2529	54.0516	22.6158	38.5727	24.5709	63.2858	25.7721	46.6013	48.1748	59.7379	38.2444	31.3183	40.1205	37.893	17.653	26.1244	45.4981	5.16415	37.8086	85.9447	47.5559	33.1556	30.4807	22.8567	117.48	31.4686	27.3165	34.6274	38.8416	38.8689	41.3028	39.9122	52.6998	31.0799	58.8725	25.2476	34.1513	47.3459	41.9092	57.2683	18.067	17.1787	111.242	24.8054	44.6007	27.7655	25.4825	30.6012	36.8775	28.0061	69.6676	46.2475	12.4378	43.9082	23.3132	25.7551	17.883	37.4325	44.5822	32.749	26.0435	39.932	54.7274	28.3495	41.1698	48.2472	26.5311	73.0032	27.2474	103.338	28.8357	41.5909	45.9369	50.314	20.0897	17.6048	25.9077	96.6649	121.211
ENSG00000007312	0	0.690735	2.11614	0.889303	0.254175	0.298221	0.36288	4.37025	1.00528	0.794121	0.237405	0	1.9299	0.75599	14.6231	0.267007	3.31178	1.45556	5.67765	5.9152	1.13506	0.413996	3.13932	2.87331	2.83253	1.80894	2.19266	3.3923	2.23388	0.450434	6.01583	6.01856	3.73089	2.62679	18.3544	0.308041	0.694519	0.180072	5.34484	6.7658	0	0	0	0.221683	0.347434	1.19637	5.4801	10.4352	2.9462	1.40162	1.38053	1.1216	0.354337	0.939088	19.2163	0.50319	1.24726	5.04657	3.40841	0	1.05968	1.50982	7.27501	4.35276	32.8043	1.27146	3.77636	0.526027	1.33506	0.305798	4.69103	1.41239	1.3665	0.701034	15.3803	2.54766	0.143883	0	0.631741	0.958571	3.3869	7.39604	1.05793	10.1976	3.09898	1.8253	0.262958	1.41144	1.20881	0.832225	3.18679	5.86622	1.66015	6.70529	1.17007	1.32224	2.70219	1.34514	0.625882	2.27334	3.36907	16.1461	27.1686
ENSG00000008018	35.6209	79.694	135.241	99.0651	33.8937	77.3256	94.4518	153.323	270.444	70.1189	56.105	107.571	63.2152	74.6316	44.8971	62.4164	37.9808	80.2629	158.33	79.3823	74.5305	66.5546	67.4264	47.4767	62.0203	153.306	104.5	146.692	88.7977	66.3445	60.8593	130.152	96.145	224.755	69.3869	40.2653	73.4409	63.8922	155.558	99.9507	124.247	38.9075	96.8996	62.6615	62.4788	72.6514	55.3629	42.265	240.816	49.6088	100.149	30.0529	75.8318	95.2791	116.711	73.4066	97.2548	126.328	142.022	38.2176	63.6672	110.935	32.8163	127.198	57.1291	64.4417	66.9396	48.6141	54.4763	52.1861	124.601	55.7587	85.0627	67.4815	80.5083	68.4036	106.814	47.3558	54.5515	153.107	89.8633	127.636	156.745	75.1271	163.134	171.532	66.4649	201.013	97.6386	58.4512	54.4406	62.6314	57.6146	62.7213	24.8594	34.8255	137.803	128.331	52.5806	97.7437	184.544	236.766	224.047
ENSG00000008311	5.97682	2.92253	3.18297	5.10093	7.38822	3.9052	5.72961	3.13171	3.75432	3.09843	3.14863	5.83118	3.66511	8.04929	1.29982	3.70657	5.06671	4.338	3.21149	3.3704	7.90905	5.02888	5.10241	4.98561	8.30111	4.99786	3.47434	7.33453	0.314678	3.00324	3.95994	3.85622	7.9904	2.52989	5.62762	8.60864	2.52128	3.39758	4.3014	4.62886	8.55797	8.40775	2.35784	3.83875	2.83855	8.29997	2.7434	6.88451	8.23079	7.01938	5.43104	8.08282	7.49736	3.34213	2.10492	8.79727	3.51269	1.4777	3.23955	4.2492	3.69372	6.26277	6.48591	2.45519	5.61976	4.29565	9.4491	15.5761	4.47463	3.62437	3.47691	4.84932	1.8315	4.60634	9.37039	2.97351	8.49112	3.09572	2.53851	6.25095	6.24612	4.98205	3.67331	5.67018	6.16337	1.81287	3.38764	3.04398	8.03089	7.01469	2.40765	6.03721	7.44743	2.81961	10.6713	7.48552	3.65927	6.13107	3.48763	4.44231	2.81938	10.9999	13.3196
ENSG00000009307	74.4889	80.3581	86.7167	91.8051	106.698	71.5279	83.0018	48.3795	98.2283	99.8565	92.5551	54.4751	61.1053	95.9385	72.0474	129.647	39.0311	59.6365	59.7824	61.9988	47.3539	61.4846	75.319	92.3501	63.5412	104.142	76.0493	66.8908	73.3676	85.3014	90.9891	97.8775	89.0362	22.3069	65.5117	67.0681	59.7767	29.7636	78.8128	60.9111	93.0297	82.3023	92.5952	64.738	166.926	115.151	24.2965	59.6377	150.679	52.063	112.689	72.7852	67.7381	79.7763	92.1006	122.799	81.7336	28.8336	82.2458	31.604	90.5355	76.7487	74.1966	61.8805	43.0902	79.5857	84.6367	97.776	74.8968	77.333	65.8366	46.594	41.9438	56.2317	62.4374	66.8836	87.201	66.6803	58.3818	78.2923	94.722	54.3033	61.7569	79.2163	67.7758	69.9138	51.9774	31.1701	74.9738	162.539	47.4372	56.6054	145.638	56.0298	89.3069	112.877	104.606	116.61	99.0352	32.3097	139.664	193.512	200.73
ENSG00000009335	12.0214	18.1339	13.8497	20.6854	15.3174	20.1874	38.6161	12.8458	14.7391	10.0801	16.7482	19.0504	11.2786	26.734	12.5621	26.0675	21.6311	13.7854	6.73705	17.4926	12.9961	19.9776	19.3795	22.889	17.775	46.4567	14.285	14.5337	13.5325	25.0481	19.7126	15.7246	25.5455	4.69195	11.2776	15.9582	13.1032	18.2168	5.7668	8.24202	26.1387	12.6778	13.7685	15.9396	22.0045	39.2896	6.28157	11.4078	34.1636	15.1518	30.4067	13.6864	21.1427	12.1046	19.7432	19.2296	31.1644	10.6556	18.7104	24.1001	18.2867	23.9014	24.6268	13.9324	5.60332	4.93157	10.1485	10.7624	18.5517	6.75859	13.9934	14.2252	18.6825	16.9564	18.7513	22.1469	8.7787	33.6884	11.0232	39.7311	12.6758	4.9766	17.4614	19.9417	8.05081	6.61109	13.4123	21.4004	29.4009	47.7285	9.7314	10.7724	19.443	21.0823	24.8102	30.027	16.204	16.6741	13.8047	11.3212	13.0478	68.2424	56.2576
ENSG00000009844	5.72829	9.29166	9.81227	11.4802	7.08729	14.1033	20.968	23.1192	17.0264	9.11761	7.59361	12.4466	7.97514	21.639	6.32817	14.9381	10.0643	6.75855	7.21848	9.19068	11.2062	8.40637	3.31404	9.01683	9.41989	8.04342	8.80917	8.0084	5.82026	7.49802	10.155	3.4777	9.87301	5.05131	14.8249	6.65616	8.27103	9.36842	4.4298	8.65529	13.3981	2.63628	12.5159	6.20206	14.2264	5.75494	3.7023	8.81345	17.3266	7.14678	16.3285	10.495	12.4846	11.3739	19.9641	13.0038	4.00084	4.39276	12.8134	6.4471	7.27687	9.70688	9.56957	5.08597	4.94429	10.4965	4.31297	7.94354	6.48722	9.51867	9.95374	8.92993	7.01946	5.00138	9.60235	10.5555	10.2809	6.49306	5.41298	12.7159	7.74834	7.50766	10.9906	7.18731	4.96863	5.86781	24.4753	10.8813	14.6122	12.5951	4.7802	1.38371	6.49239	17.176	6.28346	6.07446	4.19146	19.5003	17.2022	3.19211	24.3092	34.1471	35.4669
ENSG00000009954	11.1103	14.2059	16.9939	17.8051	13.8135	11.7652	23.2185	15.6693	15.1891	24.1623	13.8711	22.1308	7.72519	20.149	10.2604	16.7385	20.6172	13.7618	17.5264	16.3512	13.9834	20.0569	21.0477	19.4343	9.72255	21.7234	9.31842	12.9662	10.4083	11.218	11.3046	12.5037	12.055	5.30731	12.4174	18.3348	17.6807	19.4564	15.0163	6.18047	18.163	12.8407	11.5405	15.6322	19.6644	14.8676	5.92983	9.76649	38.5042	10.9687	17.2873	13.3044	18.0646	13.8539	14.3784	12.9351	33.1077	13.3006	19.1621	21.8691	10.0576	16.8143	18.1048	12.4467	12.1792	8.26738	21.025	9.18375	14.0615	7.33763	8.10839	12.9153	16.5465	13.7616	26.8314	16.4776	9.905	28.8454	8.02204	23.136	16.6357	11.1292	20.0956	19.2027	9.31072	6.39672	17.0568	21.4382	22.331	31.2769	11.5884	6.31378	12.7805	7.34866	24.5431	54.7595	14.0318	16.617	25.0723	11.9228	22.7373	37.2567	39.8119
ENSG00000010165	16.8593	26.0776	17.6926	20.6165	24.5091	16.0264	28.6452	18.757	22.8719	16.2792	11.3019	10.4587	8.16215	19.5846	26.9344	13.1424	19.4205	13.7338	19.5718	15.444	10.6481	17.9346	34.6773	18.9211	9.74153	29.8046	10.9603	20.9091	10.7709	15.646	13.3562	37.8876	21.9155	20.9946	19.9038	12.4844	17.8344	11.9221	28.9906	22.4313	20.7796	8.03796	17.3338	16.4336	18.2547	26.8191	7.64765	25.5758	29.8216	26.1419	14.663	24.2254	17.2017	10.8604	19.1274	18.2732	28.9125	11.1212	21.3976	14.0434	11.506	20.9156	25.1554	12.9616	7.11799	8.85581	22.1672	14.5742	19.2243	8.78567	9.0422	8.73636	7.22923	11.8872	20.9995	15.2055	14.7405	17.8254	10.0746	21.5738	16.4117	23.7042	34.275	14.9763	5.35256	9.74292	16.7521	16.3482	13.0641	30.8338	30.0673	9.06365	15.1316	17.3732	12.0221	18.0352	20.9748	18.0227	15.0669	8.78451	10.9747	38.2953	38.7782
