	PC1	PC2
ENSG00000058085	-0.00609317834479375	0.000184016141380121
ENSG00000058335	-0.00184863278355398	-0.000112687287036888
ENSG00000059377	-0.00577352745479301	0.000339933346451926
ENSG00000060140	-0.0050697540128968	-0.00405094447425096
ENSG00000060558	-0.0246496488678469	0.000600982797474081
ENSG00000061455	-0.00626698484990918	9.92379494569486e-05
ENSG00000062282	-0.00992254286853717	0.00147226047302204
ENSG00000062524	-0.00734427485457555	-0.0130506615866695
ENSG00000063015	-0.00809877418675115	0.00867405940227925
ENSG00000063127	-0.00898542189731073	0.00508546969492055
ENSG00000064042	-0.00769668090006298	-0.000598129770187632
ENSG00000064195	-0.0120254521021406	0.000446517262288683
ENSG00000064201	-0.0113200587911312	0.000790589363976479
ENSG00000064205	-0.01702604758308	-0.00199264025446645
ENSG00000064270	-0.00548705109638867	0.000479668897075452
ENSG00000064655	-0.0172763836123669	-0.00842696057121043
ENSG00000064692	-0.015167344081673	-0.00108601410680926
ENSG00000064787	-0.00845183638736125	-0.0135909006538486
ENSG00000064886	-0.0151338478031554	-0.0136941016282538
ENSG00000064989	-0.00959085440738867	0.00163404928523752
ENSG00000065320	-0.0090719908519371	-0.00126896939714176
ENSG00000065325	-0.00674086295469398	0.0030241993385712
ENSG00000065328	0.00673060352219328	0.000126902911910494
ENSG00000065618	-0.0216315195901252	-0.00423906704643705
ENSG00000065675	-0.0100076249008734	-0.00488145333788232
ENSG00000065717	-0.00343920072830144	0.0125249287081988
ENSG00000066032	-0.00920042234130286	-0.00448772139171207
ENSG00000066056	-0.0194991132045325	0.00311327714849173
ENSG00000066230	-0.00858905721663891	-0.00103340721037392
ENSG00000066248	-0.00765889000151963	-0.0132041224901716
ENSG00000066279	0.00894098264407813	-0.0019510394521982
ENSG00000066294	-0.0245975633610966	0.00062638872278598
ENSG00000066336	-0.0210502718125544	0.00235666322263877
ENSG00000066468	-0.0141155605466233	0.00573923099387645
ENSG00000066923	-0.00562151140407606	0.000414082734097259
ENSG00000067606	-0.00636871507594367	4.96166500619011e-05
ENSG00000067646	0.0165967606428262	0.027032097730123
ENSG00000067842	-0.00876547523045039	0.0020366473020689
ENSG00000068078	-0.0107176389855224	0.00108443372765149
ENSG00000068615	-0.00326787543650724	0.0126084966302358
ENSG00000068831	-0.0197106183326687	0.00301011057061275
ENSG00000068976	-0.0156408108726622	-0.00131695861863336
ENSG00000069011	-0.0162781114106231	-0.00162781687611979
ENSG00000069018	-0.00719523764243771	-0.000353539081793645
ENSG00000069122	-0.0171561749347625	-0.00836832597445579
ENSG00000069188	-0.0110097023098639	0.000941973003593435
ENSG00000069399	-0.00470240168744205	0.000862400016028121
ENSG00000069431	-0.0135500343672915	0.0249517188008329
ENSG00000069482	0.00209619614526822	0.0128578682280034
ENSG00000069535	-0.012901351083425	-0.00629293602959482
ENSG00000069696	-0.00613502415847702	0.00647581792383026
ENSG00000069764	-0.00801260677614198	0.00871608957410334
ENSG00000069812	-0.00749126336427654	-0.0131223586734825
ENSG00000070019	-0.00823759585929438	-0.00401808023399926
ENSG00000070031	-0.00775418652739126	-0.000626179486204084
ENSG00000070388	-0.00567557707497324	0.0130121370528505
ENSG00000070404	-0.00355180438692843	0.00142363078644403
ENSG00000070526	-0.0142396614209565	0.00567869788704553
ENSG00000070601	-0.0132438746588917	-0.000147796864741072
ENSG00000070748	-0.00456306220990078	0.000930366108330727
ENSG00000070808	-0.00395921630199967	0.0138493322022721
ENSG00000071073	-0.00594278895846844	-0.0249914801455865
ENSG00000071242	0.0120642203372224	-0.0256764593789815
ENSG00000071909	-0.00746451504402409	-0.000484885438577599
ENSG00000072080	-0.0130060978753642	-3.18156718888052e-05
ENSG00000072182	-0.007710909761982	-0.000605070230706172
ENSG00000072571	0.00871320662803049	0.0263428162232638
ENSG00000072657	-0.00593904603695772	-0.00605301527476329
ENSG00000072694	-0.0137526103803036	-0.000395944623073743
ENSG00000072818	-0.0108034395524383	-0.0115818436230591
ENSG00000072952	-0.0202305436228687	-0.00986792127734602
ENSG00000073067	-0.0121011193221909	0.0067218218619769
ENSG00000073146	-0.0159152414693673	0.00486139449076318
ENSG00000073350	-0.00491799778079446	-0.0244916142568828
