	PC1	PC2
ENSG00000000971	-0.0460326978632718	-0.705480920300075
ENSG00000002933	-0.0654885586131819	-0.0125817988042861
ENSG00000008517	-0.0473438678942068	0.0154485973707498
ENSG00000010282	-0.0315941696023781	0.0102777588378367
ENSG00000011465	-0.0705186377573599	0.0156117087684291
ENSG00000011600	-0.0726657420471051	0.0141636267788279
ENSG00000012171	-0.0342116119115238	-0.0388664879840796
ENSG00000019582	-0.0830743194889219	0.0387296875837686
ENSG00000021300	-0.0256838646158013	-0.00152910958053127
ENSG00000025708	-0.0202692806530441	-0.0057738174611405
ENSG00000034971	-0.0137316913270521	0.00258360674619442
ENSG00000038427	-0.0229705717865412	0.000300829699703564
ENSG00000042493	-0.0194376790853371	0.0579589802612959
ENSG00000043462	-0.0397272545425153	-0.0110004613555462
ENSG00000046774	-0.0440551387244044	0.00187364682298736
ENSG00000050555	-0.0368332584534234	0.00674433466121266
ENSG00000057019	0.0145101348871251	0.0650615854021088
ENSG00000057149	-0.0443676075534594	-0.0141300772072927
ENSG00000063438	0.0217628290826112	-0.00111537348594915
ENSG00000064205	-0.0626194704166823	-0.0106467856967387
ENSG00000065618	-0.0588215004743741	-0.00808530235530507
ENSG00000066230	-0.0224884263168172	0.000626005413994573
ENSG00000066279	0.0163161183862463	-0.00478882507358019
ENSG00000066336	-0.0596055320844765	-0.00861408060761904
ENSG00000069431	-0.0368002220731748	0.006766615547832
ENSG00000069535	-0.0383737120632111	0.0372913673565489
ENSG00000071242	0.0247083671438093	0.0640431367079333
ENSG00000073282	-0.0523628446037313	-0.00372935966170662
ENSG00000073756	0.0273881750349841	-0.0368039044488782
ENSG00000074181	-0.0224120033425096	-0.0624943888999595
ENSG00000076641	0.0168917718924025	-0.0596760288326637
ENSG00000079482	-0.0288466103277791	0.0595097610776496
ENSG00000079931	-0.0118590974810637	0.00384654932199989
ENSG00000081277	-0.0205204271911609	0.00195329263661563
ENSG00000081479	-0.0491100881261786	-0.0331215556053325
ENSG00000082196	-0.0310733734504664	-0.00516398223834747
ENSG00000084112	0.0129734786645804	0.000853274239439715
ENSG00000084636	-0.0311259401999137	-0.00519943508686067
ENSG00000085831	-0.029305604165054	0.0118212471572634
ENSG00000087258	-0.0406679494793562	0.00415808534073961
ENSG00000088002	-0.0304720649658796	-0.0205514229903953
ENSG00000088882	-0.0584115337266411	-0.0393947748036802
ENSG00000089356	-0.018365252339289	-0.0597651189375491
ENSG00000090382	-0.0690863963033717	0.0165776623386334
ENSG00000091513	-0.024230781414537	0.0310368687067803
ENSG00000091651	-0.0214227983061473	0.00134470209642198
ENSG00000092295	-0.0428972088574372	0.00265459509531162
ENSG00000092929	-0.0292151507366019	-0.00391073205508117
ENSG00000095713	-0.0225858368589175	0.000560308348283124
ENSG00000095752	0.0178015065442357	0.0041094645657376
ENSG00000096696	-0.0236513236956072	-0.000158293121490157
ENSG00000099204	-0.0183972977576835	-0.00451128693173863
ENSG00000099953	-0.0254042566014568	-0.0645124688196456
ENSG00000099998	-0.0618259814263466	-0.0101116290574735
ENSG00000100129	-0.0262617467023542	-0.0335048217230889
ENSG00000100167	-0.0153473017203746	0.0686141654420831
ENSG00000100342	-0.0707446378950898	0.0154592863962801
ENSG00000100985	-0.0666189143351827	0.0182418182042174
ENSG00000101335	-0.0179635673851104	0.00367772803212038
ENSG00000101825	-0.0715085419433204	-0.0166418854426985
ENSG00000102313	-0.0544946429358853	0.0106258653781773
ENSG00000102879	-0.0276411582475039	-0.0344351449609118
ENSG00000103175	0.0292965400265688	-0.0749992969605056
ENSG00000103888	0.0145218736878857	0.00189756582636707
ENSG00000104044	0.0374770899145357	-0.00631011227731256
ENSG00000104332	-0.0223557818738974	0.0244049416879011
ENSG00000104368	-0.0167303736841935	0.0676813734902929
ENSG00000104419	-0.0177612982823759	-0.0672542833443554
ENSG00000105088	-0.0372912681068192	0.00643543698292404
ENSG00000105141	-0.051262224284552	-0.0029870629464494
ENSG00000105357	-0.0245737198880036	0.0702880394392225
ENSG00000105427	-0.0275662381795996	0.00509784414004197
ENSG00000105664	-0.0613387669756109	0.0218029336704546
ENSG00000105855	0.0288644625304255	-0.0594977209297861
ENSG00000106278	-0.0225051917686842	-0.0704537305025204
ENSG00000106333	-0.0332564877850561	0.0091566335004139
ENSG00000106565	-0.0716364820848414	-0.0167281727346426
ENSG00000107165	0.0403368222120062	-0.0833463299045492
ENSG00000107317	-0.0520057503131077	0.0280974454937354
ENSG00000107562	-0.0625860337077284	-0.0106242348144835
ENSG00000107731	-0.0387453906400659	0.00545472605000629
ENSG00000107742	-0.058724036095463	0.0235663993359465
ENSG00000107796	-0.0258346822066376	0.00626566585713707
ENSG00000107984	0.0209596507671901	-0.00165706494386035
ENSG00000108375	-0.0449401641939873	0.0170697389488511
ENSG00000108821	-0.0508506110665442	-0.0500884091159277
ENSG00000108932	0.0438307449535821	-0.00202498580528945
ENSG00000109846	-0.0169160090028659	-0.0666841907841069
ENSG00000110076	-0.057960673670157	-0.00750473074669417
ENSG00000110077	-0.0651600114094838	0.0192257532004684
ENSG00000110446	-0.0248741399532973	0.0069134890411139
ENSG00000110492	-0.0259915437331398	0.00615987297484716
ENSG00000110799	-0.0468931763592068	-4.04247032053709e-05
ENSG00000111252	0.0141090674738046	0.0568945994767304
ENSG00000111335	-0.0216146246379552	0.0249048039675102
ENSG00000111341	-0.0776988709230724	-0.0208168591261374
ENSG00000111348	-0.0462748570555639	0.0319625597083601
ENSG00000111679	-0.0486971724872067	-0.00125710258640998
ENSG00000112139	0.0204917994107414	-0.00197260020980884
ENSG00000112297	-0.0375401974654629	-0.025318417971331
ENSG00000112902	0.0165215312794986	0.00324620462216927
ENSG00000113161	0.0131106853189594	0.0680659938624734
ENSG00000113504	0.0151704367983724	0.00233497939956939
ENSG00000113721	-0.0469065129266129	0.0157435648088292
ENSG00000114631	-0.026125372549215	0.0297590903925696
ENSG00000115457	-0.0487396419086445	-0.00128574544488067
ENSG00000115461	-0.0500958033098756	0.0767645328152427
ENSG00000115884	-0.0173696169918466	0.00407830888481101
ENSG00000115902	0.0168426004138679	-0.00443374723889424
ENSG00000116132	-0.0550736700932754	0.0102353492760433
ENSG00000116133	0.0182087006562718	-0.0666843382399641
ENSG00000116985	-0.0330006098800869	0.00932920648044682
ENSG00000117228	-0.0191118858796256	-0.0286827063116495
ENSG00000118898	-0.0357936577358162	-0.0083475065282754
ENSG00000118971	-0.0624692525379155	-0.0105454735221055
ENSG00000119681	-0.0257578191679112	-0.033164955424942
ENSG00000120708	-0.0328423184550427	0.0726079003684014
ENSG00000120885	-0.0420960917343611	0.00319489641324397
ENSG00000121552	-0.0618255474578748	-0.0101113363740062
ENSG00000121716	-0.0274291473194478	0.068362239627897
ENSG00000121742	-0.0517372528286326	-0.00330743875796211
ENSG00000122133	0.0144167911641444	-0.0613452421234749
ENSG00000122176	-0.0476737872477017	-0.0321528642177252
ENSG00000122861	-0.0466012574305018	0.0317424239158865
ENSG00000122966	0.0133712151045817	-0.0620504150709848
ENSG00000123243	-0.0283242849754629	-0.00330990112664463
ENSG00000124102	-0.0412593908493632	-0.0120337874972511
ENSG00000124107	-0.0510528083522293	-0.0028458255406185
ENSG00000124126	-0.0267372373677291	0.00565695118983356
ENSG00000124212	-0.0441277971891536	0.00182464342119737
ENSG00000124466	-0.019936382312983	0.00234719286458665
ENSG00000124491	-0.0592497708120122	-0.0399601111183338
ENSG00000124785	-0.051192328774196	-0.00293992297742978
ENSG00000125347	-0.0215659241060592	0.0644201096992626
ENSG00000125398	-0.0513219409943763	0.028558630338601
ENSG00000125730	-0.0327700206537966	0.0410706922100327
ENSG00000125810	-0.0559517834659616	0.0254361031610373
ENSG00000125851	-0.0547491430232387	0.0104542216463807
ENSG00000126562	-0.0328308140240843	0.025236706883553
ENSG00000126709	-0.0157327616131478	-0.0027142308595339
ENSG00000127824	-0.0199935143395098	-0.00558783104498228
ENSG00000127951	-0.0574938469306424	-0.00718988651812834
ENSG00000128284	-0.048864406675402	-0.00136989115337797
ENSG00000128422	-0.0559209736357219	0.0254568823847042
ENSG00000128567	-0.0542256655909648	0.0266002572352709
ENSG00000129009	-0.0688720507091105	0.0167222244803433
ENSG00000129244	-0.0249156316916022	-0.00101098651279554
ENSG00000129451	-0.0536515010010522	0.0111945096943107
ENSG00000129538	-0.087308755737782	-0.0272981004839914
ENSG00000129946	-0.0367060124025599	-0.00896283032384048
ENSG00000130203	-0.0283190317704337	0.0756585626082696
ENSG00000130208	-0.0271384524829746	-0.00251013435087247
ENSG00000130300	-0.082323811852474	0.00764988778335284
ENSG00000130303	-0.039225656924044	0.0367167860402162
ENSG00000130340	0.014174848451371	0.0648354565404173
ENSG00000130592	-0.0728886047210052	0.0140133204216703
ENSG00000130600	-0.064926140639149	-0.0122024845144704
ENSG00000130635	-0.047806497378426	-0.0164493843986298
ENSG00000131746	-0.0484446468515606	-0.016879774651741
ENSG00000132182	-0.0403275410091624	0.00438766868103177
ENSG00000132274	-0.0343631156225302	-0.00738269905268635
ENSG00000132465	-0.0506949383588297	0.0131885186177608
ENSG00000132470	-0.0481525669626383	0.014903182524533
ENSG00000132530	-0.0230247328792233	0.0634362382027636
ENSG00000132561	-0.0363445075739886	0.0702459019263395
ENSG00000132698	-0.042713165651035	-0.0130142639078715
ENSG00000132746	-0.044097636875555	-0.0297409837279212
ENSG00000133048	-0.0602529317974105	0.0225352587711669
ENSG00000133110	-0.0882776580657081	0.0036344063223837
ENSG00000133710	-0.0388394826938437	-0.0261947012276028
ENSG00000134285	-0.023203358366643	0.00804032239324616
ENSG00000134755	-0.0582615337410297	0.0238783270484483
ENSG00000134757	-0.0440831535995572	0.0018547526144743
ENSG00000134760	-0.0491607380248394	-0.0173627315047872
ENSG00000134762	-0.0524156129210242	-0.0353509167707204
ENSG00000134765	-0.0441984993163482	-0.014016024716399
ENSG00000134824	0.0171579130428317	-0.059496533962075
ENSG00000134827	-0.0211125506751215	0.0331399122313704
ENSG00000134986	-0.0435927442739822	-0.0136074823967969
ENSG00000135048	0.0117304156568463	-0.00393333683061234
ENSG00000135318	0.0188612079204355	-0.0662442645920131
ENSG00000135540	0.0137404919929374	0.0645425114014556
ENSG00000135744	-0.0463096589063356	0.000353119810750711
ENSG00000136379	0.0167643492756768	0.0665819061766292
ENSG00000136689	-0.0480437920174534	-0.000816440018165989
ENSG00000137491	-0.0621225533028223	0.0212743208454739
ENSG00000137507	-0.031813080411812	-0.00566286640220623
ENSG00000137558	-0.0108239319652801	0.000596454996317484
ENSG00000137573	-0.0638655095460429	-0.0114871579274604
ENSG00000137642	-0.0611169734366939	-0.00963344935041269
ENSG00000137699	-0.0577619095246489	-0.00737067727725473
ENSG00000137857	-0.0312573826843692	-0.00528808448098541
ENSG00000137975	-0.0481745197313086	-0.0166975915041371
ENSG00000138061	0.033313463991884	0.00667477739794706
ENSG00000138131	-0.0295756029067528	-0.0199468177234865
ENSG00000138678	0.0183023040518927	-0.0666212088465706
ENSG00000138755	-0.0680100518245135	0.0173035865808258
ENSG00000139219	-0.024281316618514	-0.000583182312757997
ENSG00000139239	-0.037423827880734	-0.0252399342662831
ENSG00000139329	-0.0712955239378557	-0.0480841869892761
ENSG00000140519	-0.0416171947416447	-0.0122751029166728
ENSG00000141639	-0.0383975621847921	0.00568931368692658
ENSG00000142156	-0.0234812831590691	0.00785288022367017
ENSG00000142173	-0.0224775703237952	0.0638052637064076
ENSG00000142552	-0.0225666740291402	-0.0310127358873406
ENSG00000142949	-0.0274530397953679	0.0683461257091497
ENSG00000143119	-0.0646196219200727	-0.0119957576038634
ENSG00000143127	-0.0455925941825914	0.0166297174182316
ENSG00000143153	-0.0205948503352726	0.0019030990735398
ENSG00000143226	-0.0328450663121728	-0.0221518578306024
ENSG00000143248	-0.0546758379193205	0.0105036611641707
ENSG00000143320	-0.0497933268445045	0.0137965968567859
ENSG00000143341	-0.0167118305823962	0.0597973875256018
ENSG00000143520	-0.0292006504735362	-0.00390095257213284
ENSG00000143546	-0.0737903227603461	0.0134051703384609
ENSG00000143556	-0.0567562605347033	0.024893535778607
ENSG00000144401	-0.0211364332182931	0.00153783669549703
ENSG00000145040	0.02866011401549	0.0667083325718112
ENSG00000145358	0.0428996315073822	0.0289330071403925
ENSG00000145423	-0.0687831197856462	0.0167822025956133
ENSG00000145824	-0.070497661562856	-0.0159601124708019
ENSG00000146072	-0.0287756120911677	-0.0352002601846527
ENSG00000146674	-0.0330655664682229	-0.0696795232975322
ENSG00000147168	-0.04917606068279	-0.00158008148145898
ENSG00000147381	-0.0184422036057827	0.00335491907773629
ENSG00000147394	-0.0260277659853826	-0.00176104865394667
ENSG00000147408	-0.0278672803289335	-0.00300168126002526
ENSG00000147689	-0.0414283082201752	0.00364527289680077
ENSG00000148346	-0.0416041107520002	0.00352670554016234
ENSG00000149090	0.0343057602699415	-0.0084489675547942
ENSG00000149131	-0.0307876748180681	-0.00497129712006714
ENSG00000149289	0.0158416626488066	0.00278767751470554
ENSG00000149418	-0.0434523162609445	-0.0450987411650431
ENSG00000149573	-0.0560314135101735	-0.00620357043311735
ENSG00000149591	-0.0489226643591711	0.0301767861497115
ENSG00000150477	-0.02692673662199	-0.0339533141090853
ENSG00000151012	0.0310843139464384	0.0367573292063782
ENSG00000151952	0.0564488592605103	0.00648511040096396
ENSG00000152137	-0.018030929684251	-0.0595396400831738
ENSG00000152207	0.0543756668558877	0.00508687716355189
ENSG00000152583	-0.0668635792135911	-0.0135091606358902
ENSG00000152661	-0.0351800836878678	0.0394452616754702
ENSG00000153902	-0.0334861542383744	-0.0383772140369672
ENSG00000154856	-0.0141745615208489	-0.00166332639223362
ENSG00000154864	-0.0584974018206413	-0.00786671892385931
ENSG00000155066	-0.0483654250000569	-0.032619328831157
ENSG00000155495	-0.0361379258133203	-0.00857969292229887
ENSG00000156218	-0.0433296307476116	-0.0292230136194873
ENSG00000156298	-0.021305292278591	0.0645958888903695
ENSG00000156535	0.0147171424683313	-0.0611426747324899
ENSG00000157601	-0.0158026781261916	0.00513510708553105
ENSG00000157827	-0.0234546983705056	-0.0631976187793366
ENSG00000158296	-0.0222011813350952	0.000819733444170654
ENSG00000158869	-0.0473050019629091	0.015474809909838
ENSG00000158887	-0.036062113906839	-0.00852856272946323
ENSG00000159166	-0.04855028357179	-0.00115803558072105
ENSG00000159167	0.0221200135013563	0.0544009686921288
ENSG00000159189	-0.0821461580833047	0.00776970367899772
ENSG00000159403	-0.028667672964064	-0.00354149395802855
ENSG00000159516	-0.0383715145570408	-0.010086103042853
ENSG00000160255	-0.0637274551541997	0.05177788739976
ENSG00000160678	-0.0180106721743445	-0.0595259777122354
ENSG00000161249	-0.0287695448059318	-0.0351961681959599
ENSG00000161570	-0.0603097585329695	-0.0406750037927362
ENSG00000161970	-0.0240968312229215	0.0627131777021604
ENSG00000162511	-0.0617081035196272	-0.0100321280874891
ENSG00000162576	-0.0358150161646444	0.00743107276074208
ENSG00000162645	-0.0330940253791857	0.00926620381101864
ENSG00000162654	-0.0361563260298317	0.00720088148824015
ENSG00000162892	0.0423310080489963	0.0601354759716992
ENSG00000163202	-0.0332409810053812	-0.00662589234480434
ENSG00000163207	-0.0496475727808725	-0.00189808567919323
ENSG00000163216	-0.0330762103518745	-0.00651476527151898
ENSG00000163220	-0.0799751126931192	0.00923393238141784
ENSG00000163347	-0.0164517495038807	0.00469735071920719
ENSG00000163359	-0.048101968916579	-0.0324416448633324
ENSG00000163520	-0.0386003253600428	0.00555256313240659
ENSG00000163814	0.00381824867536339	-0.06257089962599
ENSG00000163873	-0.0442772866610897	0.00172382250952599
ENSG00000164106	-0.0410043068719083	0.00393123418844566
ENSG00000164125	-0.0333972313922594	0.00906171110483391
