	PC1	PC2
ENSG00000103196	-0.0118994914351085	-0.00148037166293552
ENSG00000103381	-0.00523887769663556	0.00705468579709062
ENSG00000103489	-0.00626748730929857	-0.000440665846302618
ENSG00000103599	-0.00816108635596769	-0.00288814615964173
ENSG00000103723	-0.0142431658027622	0.00072889942423291
ENSG00000103742	-0.00828697451949727	-0.000653234005335334
ENSG00000103888	0.00949124041539877	0.00586675943952909
ENSG00000104147	0.00763978610409797	0.00126330794471263
ENSG00000104267	-0.0135376877650905	-0.00416860804945136
ENSG00000104290	0.0075177560026435	-0.000737903375395275
ENSG00000104324	-0.0109254357914366	-0.000282324563049286
ENSG00000104332	-0.00530827069205474	-0.00240299569354332
ENSG00000104356	0.00857611434088765	-0.00173556777315346
ENSG00000104375	-0.00969263286223231	-0.00356067296494894
ENSG00000104419	-0.00461601145986899	-0.00940428575468326
ENSG00000104432	-0.0123243911602202	-0.00319608209948969
ENSG00000104549	0.00933999577382174	0.00600933061679542
ENSG00000104814	-0.0119626415470087	0.000695400294488965
ENSG00000104881	-0.00830515618451679	-0.000636095008809797
ENSG00000104892	-0.0190331360909222	0.00101169142595876
ENSG00000104894	-0.013259390957566	-0.00443094530030877
ENSG00000104951	-0.00507007046875274	-0.00156941412363048
ENSG00000104970	-0.00496963561595746	0.000452154017007383
ENSG00000104972	-0.0050006621422039	-0.00163484207350673
ENSG00000105088	-0.013495360094151	-0.00420850834485263
ENSG00000105141	-0.00450718171686258	-0.00104190108800093
ENSG00000105321	-0.00555474422116617	-0.00534502173978071
ENSG00000105357	-0.00721821726298796	-0.00377694430278577
ENSG00000105369	-0.0173360918849089	-0.00482051862286389
ENSG00000105374	-0.00826516617358956	-0.000673791702572569
ENSG00000105383	-0.00381661448461529	-0.000634744522962901
ENSG00000105409	-0.0156680619044066	-0.00216040500904587
ENSG00000105427	-0.00576447255443857	-0.00514732074972269
ENSG00000105519	-0.00708924086927094	0.000333962406615587
ENSG00000105609	-0.0248579911549932	-0.00196246625422731
ENSG00000105647	0.0134004853943738	0.00429794224147856
ENSG00000105650	-0.00964516832678069	-0.00148917220901237
ENSG00000105664	-0.00730714797531293	-0.00157687019148088
ENSG00000105697	-0.00186581028756094	-0.000357432132729092
ENSG00000105699	-0.00891593397762847	-0.002176586973447
ENSG00000105707	-0.00749546881985403	0.000716894301254784
ENSG00000105792	-0.006918443241474	0.000172959553123403
ENSG00000105808	-0.0149573698170692	-0.00283034085939433
ENSG00000105855	0.0118436627390813	-0.00481573125562566
ENSG00000105887	0.00817694079785067	0.00922193091879089
ENSG00000105894	-0.00567687827383106	-0.000997405077608508
ENSG00000105929	-0.00582984603278291	-0.000853209599010683
ENSG00000106049	-0.00857828510508616	-0.000378629280801029
ENSG00000106069	-0.00486447111770631	-0.000705101251841922
ENSG00000106123	-0.00461293841684814	-0.000942209243955904
ENSG00000106236	-0.00714926044243144	-0.00384194663929684
ENSG00000106258	-0.00910080439322481	-0.00200231836783917
